KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-13,11.516
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-16,11.517
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-17,11.576
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-18,11.595
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-19,11.6973
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-20,11.6808
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-23,11.7985
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-24,11.8255
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-25,11.838
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-26,11.855
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-27,11.8285
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-30,11.7905
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-10-31,11.8735
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-01,11.796
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-02,11.8743
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-03,11.8535
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-06,11.8235
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-07,11.922
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-08,11.9305
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-09,11.9335
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-10,11.8725
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-13,11.877
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-14,11.945
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-15,11.746
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-16,11.7675
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-17,11.811
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-20,11.72
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-21,11.67
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-22,11.702
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-23,11.711
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-24,11.7345
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-27,11.684
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-28,11.7165
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-29,11.6965
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-11-30,11.72
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-01,11.698
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-04,11.678
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-05,11.7865
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-06,11.796
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-07,11.7535
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-08,11.727
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-11,11.795
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-12,11.778
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-13,11.825
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-14,11.518
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-15,11.4495
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-18,11.3485
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-19,11.3655
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-20,11.2895
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-21,11.315
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-22,11.2705
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-27,11.2355
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-28,11.2625
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2023-12-29,11.2405
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-02,11.2815
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-03,11.32
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-04,11.2845
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-05,11.309
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-08,11.362
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-09,11.308
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-10,11.2915
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-11,11.3283
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-12,11.2765
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-15,11.314
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-16,11.3335
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-17,11.4335
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-18,11.446
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-19,11.41
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-22,11.441
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-23,11.4298
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-24,11.4155
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-25,11.3905
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-26,11.3325
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-29,11.305
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-30,11.3383
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-01-31,11.351
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-01,11.3665
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-02,11.387
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-05,11.465
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-06,11.458
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-07,11.376
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-08,11.412
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-09,11.399
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-12,11.32
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-13,11.302
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-14,11.3375
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-15,11.361
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-16,11.3555
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-19,11.3045
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-20,11.3275
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-21,11.3345
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-22,11.356
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-23,11.389
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-26,11.4285
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-27,11.431
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-28,11.4675
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-02-29,11.492
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-01,11.443
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-04,11.4325
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-05,11.475
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-06,11.468
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-07,11.394
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-08,11.3395
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-11,11.4405
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-12,11.4673
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-13,11.4805
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-14,11.467
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-15,11.5205
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-18,11.5565
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-19,11.5985
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-20,11.5725
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-21,11.543
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-22,11.617
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-25,11.605
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-26,11.626
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-27,11.6825
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-03-28,11.699
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-02,11.708
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-03,11.658
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-04,11.6125
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-05,11.6118
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-08,11.5905
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-09,11.593
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-10,11.5665
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-11,11.618
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-12,11.587
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-15,11.626
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-16,11.6745
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-17,11.696
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-18,11.7375
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-19,11.765
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-22,11.7185
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-23,11.731
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-24,11.733
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-25,11.714
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-26,11.7995
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-29,11.7835
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-04-30,11.815
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-02,11.843
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-03,11.708
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-06,11.6663
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-07,11.698
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-08,11.757
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-09,11.7215
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-10,11.6735
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-13,11.68
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-14,11.6815
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-15,11.649
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-16,11.642
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-17,11.633
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-20,11.6115
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-21,11.583
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-22,11.585
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-23,11.5165
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-24,11.4953
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-27,11.415
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-28,11.407
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-29,11.417
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-30,11.4065
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-05-31,11.383
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-03,11.3885
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-04,11.489
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-05,11.475
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-06,11.5
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-07,11.4865
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-10,11.512
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-11,11.491
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-12,11.4675
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-13,11.4315
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-14,11.4025
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-17,11.486
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-18,11.448
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-19,11.354
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-20,11.2915
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-21,11.2685
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-24,11.349
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-25,11.3265
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-26,11.3945
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-27,11.398
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-06-28,11.3965
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-01,11.4315
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-02,11.4795
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-03,11.4583
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-04,11.4015
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-05,11.448
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-08,11.4575
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-09,11.489
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-10,11.607
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-11,11.6725
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-12,11.7025
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-15,11.746
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-16,11.7815
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-17,11.7575
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-18,11.748
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-19,11.8255
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-22,11.9165
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-23,11.9635
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-24,11.942
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-25,12.0825
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-26,11.937
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-29,11.9155
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-30,11.8885
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-07-31,11.8175
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-01,11.7465
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-02,11.929
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-05,12.1108
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-06,12.0005
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-07,11.781
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-08,11.8825
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-09,11.8295
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-12,11.7745
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-13,11.797
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-14,11.7665
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-15,11.7455
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-16,11.8185
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-19,11.7345
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-20,11.6825
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-21,11.683
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-22,11.7685
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-23,11.802
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-26,11.7785
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-27,11.723
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-28,11.712
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-29,11.641
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-08-30,11.662
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-02,11.73
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-03,11.766
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-04,11.805
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-05,11.7895
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-06,11.8015
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-09,11.9405
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-10,11.902
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-11,11.937
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-12,11.934
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-13,11.8495
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-16,11.78
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-17,11.7885
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-18,11.7753
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-19,11.6678
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-20,11.733
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-23,11.686
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-24,11.612
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-25,11.684
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-26,11.7865
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-27,11.7575
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-09-30,11.7645
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-01,11.7305
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-02,11.6735
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-03,11.7195
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-04,11.6845
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-07,11.656
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-08,11.687
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-09,11.786
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-10,11.792
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-11,11.7393
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-14,11.7465
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-15,11.766
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-16,11.8015
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-17,11.8735
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-18,11.8115
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-21,11.838
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-22,11.823
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-23,11.8525
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-24,11.8155
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-25,11.8195
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-28,11.912
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-29,11.8415
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-30,11.8785
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-10-31,11.9385
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-01,11.96
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-04,11.9465
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-05,11.96
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-06,11.909
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-07,11.7485
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-08,11.7735
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-11,11.7865
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-12,11.7385
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-13,11.7645
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-14,11.759
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-15,11.699
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-18,11.717
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-19,11.6595
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-20,11.644
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-21,11.62
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-22,11.568
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-25,11.5865
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-26,11.6815
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-27,11.69
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-28,11.664
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-11-29,11.6805
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-12-02,11.659
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-12-03,11.629
EXR.D.NOK.EUR.SP00.A,D,NOK,EUR,SP00,A,2024-12-04,11.6205
