DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2022-12,99.9347,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-01,99.90381,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-02,99.88396,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-03,99.87355,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-04,99.86356,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-05,99.8596,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-06,99.85636,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-07,99.85297,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-08,99.8514,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-09,99.84263,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-10,99.8252,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-11,99.80284,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2023-12,99.78429,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-01,99.78743,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-02,99.81824,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-03,99.85255,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-04,99.88358,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-05,99.89591,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-06,99.88074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-07,99.83847,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-08,99.7772,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-09,99.71735,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-10,99.65958,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-11,99.6057,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2024-12,99.55721,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2025-01,99.51194,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2025-02,99.46627,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2025-03,99.42741,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2025-04,99.40873,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2025-05,99.42868,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-10,99.59572,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-11,99.7537,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-12,99.85313,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-01,99.87421,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-02,99.8258,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-03,99.73801,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-04,99.65492,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-05,99.62414,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-06,99.66569,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-07,99.7989,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-08,100.0287,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-09,100.3219,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-10,100.6211,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-11,100.8729,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2025-12,101.0408,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-01,101.1141,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-02,101.085,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-03,100.9653,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-04,100.7914,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-01,103.5918,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-02,103.6244,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-03,103.5728,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-04,103.4282,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-05,103.2043,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-06,102.9304,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-07,102.6317,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-08,102.3319,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-09,102.053,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-10,101.8104,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-11,101.6033,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2000-12,101.4142,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-01,101.2297,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-02,101.0327,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-03,100.8089,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-04,100.5491,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-05,100.2619,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-06,99.95601,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-07,99.65295,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-08,99.37448,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-09,99.12208,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-10,98.89175,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-11,98.66446,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2001-12,98.42924,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-01,98.18505,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-02,97.94193,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-03,97.70862,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-04,97.49728,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-05,97.31335,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-06,97.15529,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-07,97.03468,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-08,96.95959,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-09,96.92673,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-10,96.9074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-11,96.88644,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-04,100.1201,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-05,100.3468,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-06,100.5466,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-07,100.7279,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-08,100.8932,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-09,101.0439,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-10,101.1616,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-11,101.2319,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2013-12,101.2322,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-01,101.1496,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-02,100.9915,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-03,100.783,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-04,100.528,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-05,100.2883,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-06,100.0998,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-07,99.96393,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-08,99.87945,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-09,99.83644,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-10,99.82507,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-11,99.84647,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2014-12,99.88659,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-01,99.94685,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-02,100.0247,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-03,100.1019,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-04,100.1794,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-05,100.2384,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-06,100.2607,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-07,100.231,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-08,100.1635,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-09,100.0646,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-10,99.95074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-11,99.83641,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2015-12,99.73252,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-01,99.65376,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-02,99.59841,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-03,99.55581,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-04,99.52675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-05,99.5092,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-06,99.51202,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-07,99.54063,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-08,99.59132,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-09,99.66958,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-10,99.77324,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-11,99.88354,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2016-12,99.99043,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-01,100.0807,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-02,100.1519,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-03,100.2281,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),JPN,M,LI,IX,_Z,AA,IX,_Z,H,2017-04,100.2995,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-03,99.9719,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-04,100.7433,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-10,98.95854,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-11,98.78824,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-12,98.56076,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-01,98.2627,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-02,97.90574,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2010-09,100.2543,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2010-10,100.2064,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2010-11,100.1472,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2010-12,100.0761,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-01,100.005,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-02,99.93501,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-03,99.85795,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-04,99.77059,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-05,99.66862,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2011-06,99.54429,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2017-12,102.4861,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-01,102.5182,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-02,102.4789,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-03,102.3966,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-04,102.3064,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-05,102.2177,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-06,102.1286,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-07,102.0357,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-08,101.9546,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-09,101.9047,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-10,101.8976,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-11,101.9262,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2018-12,101.9695,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-01,102.0139,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-02,102.0336,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-03,102.0154,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-04,101.9464,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-05,101.8367,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-06,101.6831,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-07,101.4721,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-08,101.2153,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-09,100.9058,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-10,100.5234,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-11,100.0472,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2019-12,99.45943,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-01,98.76316,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-02,97.98861,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-03,93.00434,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-04,88.55443,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-05,90.07859,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-06,93.04075,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-07,94.07497,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-08,94.03132,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-09,94.38987,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-10,94.86247,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-11,95.48776,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2020-12,96.4829,A,0,2,
